"X","drug_row","drug_row_clean","drug_col","drug_col_clean","cell_line_name","combi_row","combi_col","synergy","fold"
"hydroxyurea_ixabepilone_pc3","hydroxyurea","hydroxyurea","Ixabepilone","ixabepilone","PC-3","hydroxyurea_pc3","ixabepilone_pc3",1.88620547729982,1
"docetaxel_lapatinib_pc3","docetaxel","docetaxel","Lapatinib","lapatinib","PC-3","docetaxel_pc3","lapatinib_pc3",1.93673663636757,0
"altretamine_dasatinib_pc3","altretamine","altretamine","Dasatinib","dasatinib","PC-3","altretamine_pc3","dasatinib_pc3",-5.19961967455944,1
"mitotane_vorinostat_pc3","Vorinostat","vorinostat","mitotane","mitotane","PC-3","vorinostat_pc3","mitotane_pc3",-5.4091675490919,0
"amifostine_erlotinib_pc3","amifostine","amifostine","Erlotinib hydrochloride","erlotinib","PC-3","amifostine_pc3","erlotinib_pc3",-3.48808444558821,3
"imiquimod_tamoxifen_pc3","Tamoxifen citrate","tamoxifen","IMIQUIMOD","imiquimod","PC-3","tamoxifen_pc3","imiquimod_pc3",-3.24126079542056,3
"methotrexate_teniposide_pc3","teniposide","teniposide","methotrexate","methotrexate","PC-3","teniposide_pc3","methotrexate_pc3",-7.3516539024365,1
"mitotane_romidepsin_pc3","Romidepsin","romidepsin","mitotane","mitotane","PC-3","romidepsin_pc3","mitotane_pc3",1.35966331960371,3
"nilotinib_vincristine_pc3","Vincristine sulfate","vincristine","Nilotinib","nilotinib","PC-3","vincristine_pc3","nilotinib_pc3",7.09249219910974,3
"cisplatin_thiotepa_pc3","thiotepa","thiotepa","cis-Platin","cisplatin","PC-3","thiotepa_pc3","cisplatin_pc3",-3.50698698704378,3
"lapatinib_nilotinib_pc3","Nilotinib","nilotinib","Lapatinib","lapatinib","PC-3","nilotinib_pc3","lapatinib_pc3",2.63127697452257,4
"fulvestrant_imatinib_pc3","Imatinib","imatinib","Fulvestrant","fulvestrant","PC-3","imatinib_pc3","fulvestrant_pc3",-2.91642112016539,1
"anastrozole_mitomycin_pc3","anastrozole","anastrozole","mitomycin C","mitomycin","PC-3","anastrozole_pc3","mitomycin_pc3",-0.300800693429556,3
"cyclophosphamide_ixabepilone_pc3","cyclophosphamide","cyclophosphamide","Ixabepilone","ixabepilone","PC-3","cyclophosphamide_pc3","ixabepilone_pc3",7.0692254418623,2
"paclitaxel_sunitinib_pc3","paclitaxel","paclitaxel","Sunitinib","sunitinib","PC-3","paclitaxel_pc3","sunitinib_pc3",-5.83049079126187,3
"fludarabine_vincristine_pc3","Vincristine sulfate","vincristine","Fludarabine Base","fludarabine","PC-3","vincristine_pc3","fludarabine_pc3",-8.77637366631565,1
"amifostine_mitomycin_pc3","mitomycin C","mitomycin","amifostine","amifostine","PC-3","mitomycin_pc3","amifostine_pc3",1.14834848492924,3
"docetaxel_vincristine_pc3","Vincristine sulfate","vincristine","docetaxel","docetaxel","PC-3","vincristine_pc3","docetaxel_pc3",-2.81541289537283,0
"actinomycind_thiotepa_pc3","actinomycin D","actinomycind","thiotepa","thiotepa","PC-3","actinomycind_pc3","thiotepa_pc3",1.35051056122442,3
"pralatrexate_procarbazine_pc3","Pralatrexate","pralatrexate","Procarbazine hydrochloride","procarbazine","PC-3","pralatrexate_pc3","procarbazine_pc3",-2.72094829169165,4
"romidepsin_thalidomide_pc3","Romidepsin","romidepsin","thalidomide","thalidomide","PC-3","romidepsin_pc3","thalidomide_pc3",3.75022727667431,4
"mitotane_topotecan_pc3","mitotane","mitotane","TOPOTECAN HYDROCHLORIDE","topotecan","PC-3","mitotane_pc3","topotecan_pc3",-0.437874626203113,0
"cyclophosphamide_raloxifene_pc3","raloxifene","raloxifene","cyclophosphamide","cyclophosphamide","PC-3","raloxifene_pc3","cyclophosphamide_pc3",-0.603138070828692,3
"paclitaxel_temozolomide_pc3","temozolomide","temozolomide","paclitaxel","paclitaxel","PC-3","temozolomide_pc3","paclitaxel_pc3",0.128543192211323,2
"cisplatin_tamoxifen_pc3","Tamoxifen citrate","tamoxifen","cis-Platin","cisplatin","PC-3","tamoxifen_pc3","cisplatin_pc3",-8.4292114891542,4
"letrozole_topotecan_pc3","letrozole","letrozole","TOPOTECAN HYDROCHLORIDE","topotecan","PC-3","letrozole_pc3","topotecan_pc3",-5.03490111005114,3
"docetaxel_erlotinib_pc3","docetaxel","docetaxel","Erlotinib hydrochloride","erlotinib","PC-3","docetaxel_pc3","erlotinib_pc3",-0.761606171481348,2
"mitomycin_sorafenib_pc3","Sorafenib","sorafenib","mitomycin C","mitomycin","PC-3","sorafenib_pc3","mitomycin_pc3",1.1615445535405,3
"imatinib_romidepsin_pc3","Imatinib","imatinib","Romidepsin","romidepsin","PC-3","imatinib_pc3","romidepsin_pc3",4.09886093961285,1
"raloxifene_tamoxifen_pc3","raloxifene","raloxifene","Tamoxifen citrate","tamoxifen","PC-3","raloxifene_pc3","tamoxifen_pc3",-2.03235290194016,2
"dasatinib_sunitinib_pc3","Dasatinib","dasatinib","Sunitinib","sunitinib","PC-3","dasatinib_pc3","sunitinib_pc3",-1.25337435049261,2
"pralatrexate_vincristine_pc3","Vincristine sulfate","vincristine","Pralatrexate","pralatrexate","PC-3","vincristine_pc3","pralatrexate_pc3",21.7486984249624,3
"methoxsalen_vinblastine_pc3","Vinblastine sulfate","vinblastine","methoxsalen","methoxsalen","PC-3","vinblastine_pc3","methoxsalen_pc3",2.73517369119119,1
"busulfan_tamoxifen_pc3","Tamoxifen citrate","tamoxifen","busulfan","busulfan","PC-3","tamoxifen_pc3","busulfan_pc3",4.73754900800473,3
"temozolomide_thiotepa_pc3","thiotepa","thiotepa","temozolomide","temozolomide","PC-3","thiotepa_pc3","temozolomide_pc3",-3.34228868043934,2
"sunitinib_thiotepa_pc3","thiotepa","thiotepa","Sunitinib","sunitinib","PC-3","thiotepa_pc3","sunitinib_pc3",-4.6084563466634,4
"fulvestrant_topotecan_pc3","Fulvestrant","fulvestrant","TOPOTECAN HYDROCHLORIDE","topotecan","PC-3","fulvestrant_pc3","topotecan_pc3",-4.35787947298048,0
"dasatinib_vincristine_pc3","Vincristine sulfate","vincristine","Dasatinib","dasatinib","PC-3","vincristine_pc3","dasatinib_pc3",-1.18467837745734,1
"docetaxel_nilotinib_pc3","Nilotinib","nilotinib","docetaxel","docetaxel","PC-3","nilotinib_pc3","docetaxel_pc3",12.1566213168558,2
"methoxsalen_mitotane_pc3","mitotane","mitotane","methoxsalen","methoxsalen","PC-3","mitotane_pc3","methoxsalen_pc3",1.15240770518818,3
"megestrol_methotrexate_pc3","MEGESTROL ACETATE","megestrol","methotrexate","methotrexate","PC-3","megestrol_pc3","methotrexate_pc3",2.39273964247649,3
"bendamustine_cisplatin_pc3","Bendamustine hydrochloride","bendamustine","cis-Platin","cisplatin","PC-3","bendamustine_pc3","cisplatin_pc3",-8.03777793887848,1
"imiquimod_methotrexate_pc3","methotrexate","methotrexate","IMIQUIMOD","imiquimod","PC-3","methotrexate_pc3","imiquimod_pc3",8.75520909676374,4
"paclitaxel_procarbazine_pc3","paclitaxel","paclitaxel","Procarbazine hydrochloride","procarbazine","PC-3","paclitaxel_pc3","procarbazine_pc3",-7.20938001635779,1
"hydroxyurea_imiquimod_pc3","hydroxyurea","hydroxyurea","IMIQUIMOD","imiquimod","PC-3","hydroxyurea_pc3","imiquimod_pc3",-2.4631270723241,2
"anastrozole_sorafenib_pc3","Sorafenib","sorafenib","anastrozole","anastrozole","PC-3","sorafenib_pc3","anastrozole_pc3",2.11302570797474,2
"imiquimod_paclitaxel_pc3","paclitaxel","paclitaxel","IMIQUIMOD","imiquimod","PC-3","paclitaxel_pc3","imiquimod_pc3",15.6882341985611,4
"cytarabine_methoxsalen_pc3","CYTARABINE HYDROCHLORIDE","cytarabine","methoxsalen","methoxsalen","PC-3","cytarabine_pc3","methoxsalen_pc3",0.578683368448357,4
"lapatinib_romidepsin_pc3","Romidepsin","romidepsin","Lapatinib","lapatinib","PC-3","romidepsin_pc3","lapatinib_pc3",-1.11566222397787,3
"letrozole_temozolomide_pc3","letrozole","letrozole","temozolomide","temozolomide","PC-3","letrozole_pc3","temozolomide_pc3",1.13335766680415,1
"dasatinib_procarbazine_pc3","Dasatinib","dasatinib","Procarbazine hydrochloride","procarbazine","PC-3","dasatinib_pc3","procarbazine_pc3",4.79582327697991,4
"anastrozole_sunitinib_pc3","Sunitinib","sunitinib","anastrozole","anastrozole","PC-3","sunitinib_pc3","anastrozole_pc3",-2.96173825047923,3
"celecoxib_methotrexate_pc3","methotrexate","methotrexate","celecoxib","celecoxib","PC-3","methotrexate_pc3","celecoxib_pc3",3.69397843782723,2
"celecoxib_letrozole_pc3","letrozole","letrozole","celecoxib","celecoxib","PC-3","letrozole_pc3","celecoxib_pc3",1.18040488825594,4
"thalidomide_topotecan_pc3","thalidomide","thalidomide","TOPOTECAN HYDROCHLORIDE","topotecan","PC-3","thalidomide_pc3","topotecan_pc3",-4.45787606079498,1
"fludarabine_ifosfamide_pc3","Fludarabine Base","fludarabine","ifosfamide","ifosfamide","PC-3","fludarabine_pc3","ifosfamide_pc3",-4.08060698392045,1
"cyclophosphamide_methoxsalen_pc3","methoxsalen","methoxsalen","cyclophosphamide","cyclophosphamide","PC-3","methoxsalen_pc3","cyclophosphamide_pc3",1.96600056601487,3
"hydroxyurea_mitomycin_pc3","hydroxyurea","hydroxyurea","mitomycin C","mitomycin","PC-3","hydroxyurea_pc3","mitomycin_pc3",-3.23690698806757,4
"mitomycin_vincristine_pc3","Vincristine sulfate","vincristine","mitomycin C","mitomycin","PC-3","vincristine_pc3","mitomycin_pc3",-3.34167704895633,2
"allopurinol_bendamustine_pc3","Bendamustine hydrochloride","bendamustine","allopurinol","allopurinol","PC-3","bendamustine_pc3","allopurinol_pc3",-0.320440439436165,0
"dasatinib_fulvestrant_pc3","Dasatinib","dasatinib","Fulvestrant","fulvestrant","PC-3","dasatinib_pc3","fulvestrant_pc3",-6.85000210178478,4
"mitomycin_nilotinib_pc3","Nilotinib","nilotinib","mitomycin C","mitomycin","PC-3","nilotinib_pc3","mitomycin_pc3",-0.401747485328545,4
"celecoxib_raloxifene_pc3","raloxifene","raloxifene","celecoxib","celecoxib","PC-3","raloxifene_pc3","celecoxib_pc3",-0.518586296198842,3
"lapatinib_vincristine_pc3","Vincristine sulfate","vincristine","Lapatinib","lapatinib","PC-3","vincristine_pc3","lapatinib_pc3",7.14361851859573,3
"raloxifene_romidepsin_pc3","raloxifene","raloxifene","Romidepsin","romidepsin","PC-3","raloxifene_pc3","romidepsin_pc3",1.25440635699915,4
"lomustine_methotrexate_pc3","lomustine","lomustine","methotrexate","methotrexate","PC-3","lomustine_pc3","methotrexate_pc3",-6.34165249643029,3
"amifostine_pralatrexate_pc3","Pralatrexate","pralatrexate","amifostine","amifostine","PC-3","pralatrexate_pc3","amifostine_pc3",3.02718304857976,4
"imatinib_raloxifene_pc3","raloxifene","raloxifene","Imatinib","imatinib","PC-3","raloxifene_pc3","imatinib_pc3",2.25881497619963,4
"hydroxyurea_sunitinib_pc3","Sunitinib","sunitinib","hydroxyurea","hydroxyurea","PC-3","sunitinib_pc3","hydroxyurea_pc3",-0.269401780000374,3
"romidepsin_sorafenib_pc3","Romidepsin","romidepsin","Sorafenib","sorafenib","PC-3","romidepsin_pc3","sorafenib_pc3",3.9332834657097,0
"letrozole_thalidomide_pc3","letrozole","letrozole","thalidomide","thalidomide","PC-3","letrozole_pc3","thalidomide_pc3",-0.240818399056646,2
"carmustine_imiquimod_pc3","IMIQUIMOD","imiquimod","carmustine","carmustine","PC-3","imiquimod_pc3","carmustine_pc3",-2.77942972948226,1
"allopurinol_methoxsalen_pc3","allopurinol","allopurinol","methoxsalen","methoxsalen","PC-3","allopurinol_pc3","methoxsalen_pc3",2.14504517647836,0
"raloxifene_vorinostat_pc3","raloxifene","raloxifene","Vorinostat","vorinostat","PC-3","raloxifene_pc3","vorinostat_pc3",-3.70752452338141,3
"busulfan_temozolomide_pc3","temozolomide","temozolomide","busulfan","busulfan","PC-3","temozolomide_pc3","busulfan_pc3",5.21893135916225,4
"docetaxel_romidepsin_pc3","docetaxel","docetaxel","Romidepsin","romidepsin","PC-3","docetaxel_pc3","romidepsin_pc3",2.11681915619605,3
"dasatinib_vorinostat_pc3","Vorinostat","vorinostat","Dasatinib","dasatinib","PC-3","vorinostat_pc3","dasatinib_pc3",-5.50133839134714,3
"dasatinib_lomustine_pc3","lomustine","lomustine","Dasatinib","dasatinib","PC-3","lomustine_pc3","dasatinib_pc3",-0.492844360875978,4
"allopurinol_vorinostat_pc3","Vorinostat","vorinostat","allopurinol","allopurinol","PC-3","vorinostat_pc3","allopurinol_pc3",-7.64908441235408,1
"dasatinib_lenalidomide_pc3","Lenalidomide","lenalidomide","Dasatinib","dasatinib","PC-3","lenalidomide_pc3","dasatinib_pc3",3.78523408486397,2
"docetaxel_temozolomide_pc3","temozolomide","temozolomide","docetaxel","docetaxel","PC-3","temozolomide_pc3","docetaxel_pc3",3.87181785454163,0
"celecoxib_romidepsin_pc3","celecoxib","celecoxib","Romidepsin","romidepsin","PC-3","celecoxib_pc3","romidepsin_pc3",4.93104128751098,4
"cyclophosphamide_imiquimod_pc3","cyclophosphamide","cyclophosphamide","IMIQUIMOD","imiquimod","PC-3","cyclophosphamide_pc3","imiquimod_pc3",-3.8544213834904,0
"letrozole_tamoxifen_pc3","letrozole","letrozole","Tamoxifen citrate","tamoxifen","PC-3","letrozole_pc3","tamoxifen_pc3",-0.922381312204046,0
"chlorambucil_vincristine_pc3","chlorambucil","chlorambucil","Vincristine sulfate","vincristine","PC-3","chlorambucil_pc3","vincristine_pc3",-3.65445783824167,4
"erlotinib_imiquimod_pc3","IMIQUIMOD","imiquimod","Erlotinib hydrochloride","erlotinib","PC-3","imiquimod_pc3","erlotinib_pc3",-4.36725877883297,1
"bortezomib_erlotinib_pc3","Erlotinib hydrochloride","erlotinib","Bortezomib","bortezomib","PC-3","erlotinib_pc3","bortezomib_pc3",32.7208131837469,4
"actinomycind_pralatrexate_pc3","actinomycin D","actinomycind","Pralatrexate","pralatrexate","PC-3","actinomycind_pc3","pralatrexate_pc3",15.0197835043719,2
"dasatinib_imiquimod_pc3","Dasatinib","dasatinib","IMIQUIMOD","imiquimod","PC-3","dasatinib_pc3","imiquimod_pc3",-5.3104731748517,2
"hydroxyurea_methoxsalen_pc3","hydroxyurea","hydroxyurea","methoxsalen","methoxsalen","PC-3","hydroxyurea_pc3","methoxsalen_pc3",0.940196547868541,3
"allopurinol_fludarabine_pc3","Fludarabine Base","fludarabine","allopurinol","allopurinol","PC-3","fludarabine_pc3","allopurinol_pc3",-1.31966736670946,0
"busulfan_cisplatin_pc3","busulfan","busulfan","cis-Platin","cisplatin","PC-3","busulfan_pc3","cisplatin_pc3",-0.534247152141641,4
"bendamustine_letrozole_pc3","letrozole","letrozole","Bendamustine hydrochloride","bendamustine","PC-3","letrozole_pc3","bendamustine_pc3",-0.381906364078882,3
"actinomycind_vinblastine_pc3","actinomycin D","actinomycind","Vinblastine sulfate","vinblastine","PC-3","actinomycind_pc3","vinblastine_pc3",0.0740300368555381,1
"hydroxyurea_pralatrexate_pc3","hydroxyurea","hydroxyurea","Pralatrexate","pralatrexate","PC-3","hydroxyurea_pc3","pralatrexate_pc3",0.85472481275316,3
"imatinib_mitotane_pc3","Imatinib","imatinib","mitotane","mitotane","PC-3","imatinib_pc3","mitotane_pc3",-1.06688246437003,0
"fulvestrant_tamoxifen_pc3","Tamoxifen citrate","tamoxifen","Fulvestrant","fulvestrant","PC-3","tamoxifen_pc3","fulvestrant_pc3",-3.45124908775419,3
"actinomycind_mitomycin_pc3","actinomycin D","actinomycind","mitomycin C","mitomycin","PC-3","actinomycind_pc3","mitomycin_pc3",-8.57562296265079,1
"procarbazine_vincristine_pc3","Vincristine sulfate","vincristine","Procarbazine hydrochloride","procarbazine","PC-3","vincristine_pc3","procarbazine_pc3",-6.99729138586355,1
"imiquimod_topotecan_pc3","IMIQUIMOD","imiquimod","TOPOTECAN HYDROCHLORIDE","topotecan","PC-3","imiquimod_pc3","topotecan_pc3",-4.33063190945008,1
"amifostine_letrozole_pc3","letrozole","letrozole","amifostine","amifostine","PC-3","letrozole_pc3","amifostine_pc3",7.82084658629457,4
"busulfan_thalidomide_pc3","busulfan","busulfan","thalidomide","thalidomide","PC-3","busulfan_pc3","thalidomide_pc3",-0.768913010773908,0
"fludarabine_hydroxyurea_pc3","Fludarabine Base","fludarabine","hydroxyurea","hydroxyurea","PC-3","fludarabine_pc3","hydroxyurea_pc3",-3.808615495834,0
"hydroxyurea_thalidomide_pc3","hydroxyurea","hydroxyurea","thalidomide","thalidomide","PC-3","hydroxyurea_pc3","thalidomide_pc3",-0.651241316882812,1
"lenalidomide_methotrexate_pc3","Lenalidomide","lenalidomide","methotrexate","methotrexate","PC-3","lenalidomide_pc3","methotrexate_pc3",3.61622965666652,4
"anastrozole_mitotane_pc3","mitotane","mitotane","anastrozole","anastrozole","PC-3","mitotane_pc3","anastrozole_pc3",2.08438384904998,4
"erlotinib_fulvestrant_pc3","Fulvestrant","fulvestrant","Erlotinib hydrochloride","erlotinib","PC-3","fulvestrant_pc3","erlotinib_pc3",1.59292431143951,2
"fludarabine_topotecan_pc3","Fludarabine Base","fludarabine","TOPOTECAN HYDROCHLORIDE","topotecan","PC-3","fludarabine_pc3","topotecan_pc3",-10.4618144039965,2
"cytarabine_paclitaxel_pc3","CYTARABINE HYDROCHLORIDE","cytarabine","paclitaxel","paclitaxel","PC-3","cytarabine_pc3","paclitaxel_pc3",1.14897693118179,3
"busulfan_vorinostat_pc3","Vorinostat","vorinostat","busulfan","busulfan","PC-3","vorinostat_pc3","busulfan_pc3",-7.72646011657087,1
"erlotinib_topotecan_pc3","TOPOTECAN HYDROCHLORIDE","topotecan","Erlotinib hydrochloride","erlotinib","PC-3","topotecan_pc3","erlotinib_pc3",3.44629021811252,1
"erlotinib_tamoxifen_pc3","Tamoxifen citrate","tamoxifen","Erlotinib hydrochloride","erlotinib","PC-3","tamoxifen_pc3","erlotinib_pc3",-2.53295148235392,1
"hydroxyurea_raloxifene_pc3","raloxifene","raloxifene","hydroxyurea","hydroxyurea","PC-3","raloxifene_pc3","hydroxyurea_pc3",-0.333591272694352,4
"anastrozole_vinblastine_pc3","Vinblastine sulfate","vinblastine","anastrozole","anastrozole","PC-3","vinblastine_pc3","anastrozole_pc3",5.20500030240554,0
"methotrexate_nilotinib_pc3","methotrexate","methotrexate","Nilotinib","nilotinib","PC-3","methotrexate_pc3","nilotinib_pc3",4.58461726229551,1
"cisplatin_imatinib_pc3","Imatinib","imatinib","cis-Platin","cisplatin","PC-3","imatinib_pc3","cisplatin_pc3",1.11507405917556,2
"allopurinol_sunitinib_pc3","Sunitinib","sunitinib","allopurinol","allopurinol","PC-3","sunitinib_pc3","allopurinol_pc3",-3.72493041211015,3
"carmustine_docetaxel_pc3","docetaxel","docetaxel","carmustine","carmustine","PC-3","docetaxel_pc3","carmustine_pc3",-3.54110854019059,2
"allopurinol_thiotepa_pc3","thiotepa","thiotepa","allopurinol","allopurinol","PC-3","thiotepa_pc3","allopurinol_pc3",-3.55382268974032,0
"bendamustine_romidepsin_pc3","Romidepsin","romidepsin","Bendamustine hydrochloride","bendamustine","PC-3","romidepsin_pc3","bendamustine_pc3",2.49775739962074,0
"celecoxib_imatinib_pc3","celecoxib","celecoxib","Imatinib","imatinib","PC-3","celecoxib_pc3","imatinib_pc3",0.877391286694506,4
"ixabepilone_thalidomide_pc3","thalidomide","thalidomide","Ixabepilone","ixabepilone","PC-3","thalidomide_pc3","ixabepilone_pc3",2.96036081391013,0
"thiotepa_vincristine_pc3","thiotepa","thiotepa","Vincristine sulfate","vincristine","PC-3","thiotepa_pc3","vincristine_pc3",-8.53641276152443,1
"cyclophosphamide_topotecan_pc3","cyclophosphamide","cyclophosphamide","TOPOTECAN HYDROCHLORIDE","topotecan","PC-3","cyclophosphamide_pc3","topotecan_pc3",-3.3740089260293,4
"methotrexate_thalidomide_pc3","methotrexate","methotrexate","thalidomide","thalidomide","PC-3","methotrexate_pc3","thalidomide_pc3",4.53775044420153,2
"sorafenib_tamoxifen_pc3","Tamoxifen citrate","tamoxifen","Sorafenib","sorafenib","PC-3","tamoxifen_pc3","sorafenib_pc3",-2.80231522938522,1
"amifostine_ixabepilone_pc3","amifostine","amifostine","Ixabepilone","ixabepilone","PC-3","amifostine_pc3","ixabepilone_pc3",4.27143544144091,1
"dasatinib_pralatrexate_pc3","Dasatinib","dasatinib","Pralatrexate","pralatrexate","PC-3","dasatinib_pc3","pralatrexate_pc3",13.9361333819434,0
"ixabepilone_mitotane_pc3","mitotane","mitotane","Ixabepilone","ixabepilone","PC-3","mitotane_pc3","ixabepilone_pc3",1.06148811376021,1
"sorafenib_sunitinib_pc3","Sunitinib","sunitinib","Sorafenib","sorafenib","PC-3","sunitinib_pc3","sorafenib_pc3",0.64781564235301,2
"topotecan_vorinostat_pc3","Vorinostat","vorinostat","TOPOTECAN HYDROCHLORIDE","topotecan","PC-3","vorinostat_pc3","topotecan_pc3",0.663630711334028,0
"ixabepilone_tamoxifen_pc3","Tamoxifen citrate","tamoxifen","Ixabepilone","ixabepilone","PC-3","tamoxifen_pc3","ixabepilone_pc3",7.85297139723689,3
"anastrozole_docetaxel_pc3","anastrozole","anastrozole","docetaxel","docetaxel","PC-3","anastrozole_pc3","docetaxel_pc3",2.98124511262287,1
"methoxsalen_sunitinib_pc3","Sunitinib","sunitinib","methoxsalen","methoxsalen","PC-3","sunitinib_pc3","methoxsalen_pc3",3.97336878734267,1
"fludarabine_sorafenib_pc3","Fludarabine Base","fludarabine","Sorafenib","sorafenib","PC-3","fludarabine_pc3","sorafenib_pc3",-3.55375786389385,0
"sorafenib_vorinostat_pc3","Vorinostat","vorinostat","Sorafenib","sorafenib","PC-3","vorinostat_pc3","sorafenib_pc3",-4.59074822835273,4
"imatinib_pralatrexate_pc3","Imatinib","imatinib","Pralatrexate","pralatrexate","PC-3","imatinib_pc3","pralatrexate_pc3",24.1374915285081,0
"sorafenib_topotecan_pc3","Sorafenib","sorafenib","TOPOTECAN HYDROCHLORIDE","topotecan","PC-3","sorafenib_pc3","topotecan_pc3",-9.2064877210445,1
"cisplatin_sunitinib_pc3","Sunitinib","sunitinib","cis-Platin","cisplatin","PC-3","sunitinib_pc3","cisplatin_pc3",-0.865569555423959,3
"ifosfamide_sorafenib_pc3","Sorafenib","sorafenib","ifosfamide","ifosfamide","PC-3","sorafenib_pc3","ifosfamide_pc3",3.93313115502173,4
"amifostine_thalidomide_pc3","thalidomide","thalidomide","amifostine","amifostine","PC-3","thalidomide_pc3","amifostine_pc3",-4.04131883325583,3
"imatinib_sunitinib_pc3","Imatinib","imatinib","Sunitinib","sunitinib","PC-3","imatinib_pc3","sunitinib_pc3",5.51616359198534,2
"dacarbazine_raloxifene_pc3","raloxifene","raloxifene","dacarbazine","dacarbazine","PC-3","raloxifene_pc3","dacarbazine_pc3",-0.10556611244137,0
"anastrozole_procarbazine_pc3","anastrozole","anastrozole","Procarbazine hydrochloride","procarbazine","PC-3","anastrozole_pc3","procarbazine_pc3",0.75391043212349,4
"ifosfamide_methotrexate_pc3","methotrexate","methotrexate","ifosfamide","ifosfamide","PC-3","methotrexate_pc3","ifosfamide_pc3",3.28134611005398,1
"amifostine_fulvestrant_pc3","Fulvestrant","fulvestrant","amifostine","amifostine","PC-3","fulvestrant_pc3","amifostine_pc3",0.921079698587036,3
"amifostine_cisplatin_pc3","amifostine","amifostine","cis-Platin","cisplatin","PC-3","amifostine_pc3","cisplatin_pc3",-6.9990596083963,2
"anastrozole_ixabepilone_pc3","anastrozole","anastrozole","Ixabepilone","ixabepilone","PC-3","anastrozole_pc3","ixabepilone_pc3",0.112045901247014,1
"cytarabine_vinblastine_pc3","CYTARABINE HYDROCHLORIDE","cytarabine","Vinblastine sulfate","vinblastine","PC-3","cytarabine_pc3","vinblastine_pc3",0.216863680061801,3
"amifostine_bendamustine_pc3","Bendamustine hydrochloride","bendamustine","amifostine","amifostine","PC-3","bendamustine_pc3","amifostine_pc3",-2.79436376404378,2
"procarbazine_topotecan_pc3","Procarbazine hydrochloride","procarbazine","TOPOTECAN HYDROCHLORIDE","topotecan","PC-3","procarbazine_pc3","topotecan_pc3",-7.16636330592536,2
"carmustine_cyclophosphamide_pc3","cyclophosphamide","cyclophosphamide","carmustine","carmustine","PC-3","cyclophosphamide_pc3","carmustine_pc3",0.805426932155395,3
"anastrozole_imatinib_pc3","Imatinib","imatinib","anastrozole","anastrozole","PC-3","imatinib_pc3","anastrozole_pc3",-2.02331753669635,4
"mitomycin_paclitaxel_pc3","paclitaxel","paclitaxel","mitomycin C","mitomycin","PC-3","paclitaxel_pc3","mitomycin_pc3",-9.20213882662621,0
"imatinib_ixabepilone_pc3","Imatinib","imatinib","Ixabepilone","ixabepilone","PC-3","imatinib_pc3","ixabepilone_pc3",3.1159644257426,3
"amifostine_vinblastine_pc3","Vinblastine sulfate","vinblastine","amifostine","amifostine","PC-3","vinblastine_pc3","amifostine_pc3",-1.19989122069038,2
"cytarabine_procarbazine_pc3","CYTARABINE HYDROCHLORIDE","cytarabine","Procarbazine hydrochloride","procarbazine","PC-3","cytarabine_pc3","procarbazine_pc3",-5.21117782462788,1
"ixabepilone_vorinostat_pc3","Vorinostat","vorinostat","Ixabepilone","ixabepilone","PC-3","vorinostat_pc3","ixabepilone_pc3",2.29658529093605,4
"bortezomib_sorafenib_pc3","Sorafenib","sorafenib","Bortezomib","bortezomib","PC-3","sorafenib_pc3","bortezomib_pc3",-11.388144601518,4
"dasatinib_paclitaxel_pc3","paclitaxel","paclitaxel","Dasatinib","dasatinib","PC-3","paclitaxel_pc3","dasatinib_pc3",-2.37324105969581,3
"hydroxyurea_mitotane_pc3","hydroxyurea","hydroxyurea","mitotane","mitotane","PC-3","hydroxyurea_pc3","mitotane_pc3",19.6807218681241,2
"cyclophosphamide_pralatrexate_pc3","Pralatrexate","pralatrexate","cyclophosphamide","cyclophosphamide","PC-3","pralatrexate_pc3","cyclophosphamide_pc3",1.16253935492226,1
"actinomycind_procarbazine_pc3","actinomycin D","actinomycind","Procarbazine hydrochloride","procarbazine","PC-3","actinomycind_pc3","procarbazine_pc3",-3.69391931409751,3
"docetaxel_mitomycin_pc3","docetaxel","docetaxel","mitomycin C","mitomycin","PC-3","docetaxel_pc3","mitomycin_pc3",-4.26390192966029,4
"methotrexate_mitomycin_pc3","methotrexate","methotrexate","mitomycin C","mitomycin","PC-3","methotrexate_pc3","mitomycin_pc3",-0.756474662751697,3
"romidepsin_vincristine_pc3","Vincristine sulfate","vincristine","Romidepsin","romidepsin","PC-3","vincristine_pc3","romidepsin_pc3",-2.25352338874873,2
"fludarabine_temozolomide_pc3","Fludarabine Base","fludarabine","temozolomide","temozolomide","PC-3","fludarabine_pc3","temozolomide_pc3",-2.98041218875722,0
"methotrexate_vinblastine_pc3","Vinblastine sulfate","vinblastine","methotrexate","methotrexate","PC-3","vinblastine_pc3","methotrexate_pc3",4.73279730874935,2
"cytarabine_nilotinib_pc3","CYTARABINE HYDROCHLORIDE","cytarabine","Nilotinib","nilotinib","PC-3","cytarabine_pc3","nilotinib_pc3",-3.67060455628314,2
"celecoxib_vinblastine_pc3","celecoxib","celecoxib","Vinblastine sulfate","vinblastine","PC-3","celecoxib_pc3","vinblastine_pc3",2.16423408422864,1
"cytarabine_fulvestrant_pc3","CYTARABINE HYDROCHLORIDE","cytarabine","Fulvestrant","fulvestrant","PC-3","cytarabine_pc3","fulvestrant_pc3",-1.79228018042587,2
